# G:\vitek_sdgmm_preprint\PA14_TLCA_2018-01-12.txt generated by flexImaging 4.1.116.257 on 2019-08-01 10:52:08
# X-pos Y-pos spot-name region
-14331 8441 R00X056Y047 PA14_MeOH
-13831 8441 R00X057Y047 PA14_MeOH
-13331 8441 R00X058Y047 PA14_MeOH
-12831 8441 R00X059Y047 PA14_MeOH
-12331 8441 R00X060Y047 PA14_MeOH
-11831 8441 R00X061Y047 PA14_MeOH
-11331 8441 R00X062Y047 PA14_MeOH
-10831 8441 R00X063Y047 PA14_MeOH
-10331 8441 R00X064Y047 PA14_MeOH
-9831 8441 R00X065Y047 PA14_MeOH
-9331 8441 R00X066Y047 PA14_MeOH
-8831 8441 R00X067Y047 PA14_MeOH
-8331 8441 R00X068Y047 PA14_MeOH
-7831 8441 R00X069Y047 PA14_MeOH
-7331 8441 R00X070Y047 PA14_MeOH
-6831 8441 R00X071Y047 PA14_MeOH
-6331 8441 R00X072Y047 PA14_MeOH
-5831 8441 R00X073Y047 PA14_MeOH
-5331 8441 R00X074Y047 PA14_MeOH
-4831 8441 R00X075Y047 PA14_MeOH
-4331 8441 R00X076Y047 PA14_MeOH
-3831 8441 R00X077Y047 PA14_MeOH
-3331 8441 R00X078Y047 PA14_MeOH
-2831 8441 R00X079Y047 PA14_MeOH
-2331 8441 R00X080Y047 PA14_MeOH
-1831 8441 R00X081Y047 PA14_MeOH
-24831 7941 R00X035Y048 PA14_MeOH
-24331 7941 R00X036Y048 PA14_MeOH
-23831 7941 R00X037Y048 PA14_MeOH
-23331 7941 R00X038Y048 PA14_MeOH
-22831 7941 R00X039Y048 PA14_MeOH
-22331 7941 R00X040Y048 PA14_MeOH
-21831 7941 R00X041Y048 PA14_MeOH
-21331 7941 R00X042Y048 PA14_MeOH
-20831 7941 R00X043Y048 PA14_MeOH
-20331 7941 R00X044Y048 PA14_MeOH
-19831 7941 R00X045Y048 PA14_MeOH
-19331 7941 R00X046Y048 PA14_MeOH
-18831 7941 R00X047Y048 PA14_MeOH
-18331 7941 R00X048Y048 PA14_MeOH
-17831 7941 R00X049Y048 PA14_MeOH
-17331 7941 R00X050Y048 PA14_MeOH
-16831 7941 R00X051Y048 PA14_MeOH
-16331 7941 R00X052Y048 PA14_MeOH
-15831 7941 R00X053Y048 PA14_MeOH
-15331 7941 R00X054Y048 PA14_MeOH
-14831 7941 R00X055Y048 PA14_MeOH
-14331 7941 R00X056Y048 PA14_MeOH
-13831 7941 R00X057Y048 PA14_MeOH
-13331 7941 R00X058Y048 PA14_MeOH
-12831 7941 R00X059Y048 PA14_MeOH
-12331 7941 R00X060Y048 PA14_MeOH
-11831 7941 R00X061Y048 PA14_MeOH
-11331 7941 R00X062Y048 PA14_MeOH
-10831 7941 R00X063Y048 PA14_MeOH
-10331 7941 R00X064Y048 PA14_MeOH
-9831 7941 R00X065Y048 PA14_MeOH
-9331 7941 R00X066Y048 PA14_MeOH
-8831 7941 R00X067Y048 PA14_MeOH
-8331 7941 R00X068Y048 PA14_MeOH
-7831 7941 R00X069Y048 PA14_MeOH
-7331 7941 R00X070Y048 PA14_MeOH
-6831 7941 R00X071Y048 PA14_MeOH
-6331 7941 R00X072Y048 PA14_MeOH
-5831 7941 R00X073Y048 PA14_MeOH
-5331 7941 R00X074Y048 PA14_MeOH
-4831 7941 R00X075Y048 PA14_MeOH
-4331 7941 R00X076Y048 PA14_MeOH
-3831 7941 R00X077Y048 PA14_MeOH
-3331 7941 R00X078Y048 PA14_MeOH
-2831 7941 R00X079Y048 PA14_MeOH
-2331 7941 R00X080Y048 PA14_MeOH
-1831 7941 R00X081Y048 PA14_MeOH
-24831 7441 R00X035Y049 PA14_MeOH
-24331 7441 R00X036Y049 PA14_MeOH
-23831 7441 R00X037Y049 PA14_MeOH
-23331 7441 R00X038Y049 PA14_MeOH
-22831 7441 R00X039Y049 PA14_MeOH
-22331 7441 R00X040Y049 PA14_MeOH
-21831 7441 R00X041Y049 PA14_MeOH
-21331 7441 R00X042Y049 PA14_MeOH
-20831 7441 R00X043Y049 PA14_MeOH
-20331 7441 R00X044Y049 PA14_MeOH
-19831 7441 R00X045Y049 PA14_MeOH
-19331 7441 R00X046Y049 PA14_MeOH
-18831 7441 R00X047Y049 PA14_MeOH
-18331 7441 R00X048Y049 PA14_MeOH
-17831 7441 R00X049Y049 PA14_MeOH
-17331 7441 R00X050Y049 PA14_MeOH
-16831 7441 R00X051Y049 PA14_MeOH
-16331 7441 R00X052Y049 PA14_MeOH
-15831 7441 R00X053Y049 PA14_MeOH
-15331 7441 R00X054Y049 PA14_MeOH
-14831 7441 R00X055Y049 PA14_MeOH
-14331 7441 R00X056Y049 PA14_MeOH
-13831 7441 R00X057Y049 PA14_MeOH
-13331 7441 R00X058Y049 PA14_MeOH
-12831 7441 R00X059Y049 PA14_MeOH
-12331 7441 R00X060Y049 PA14_MeOH
-11831 7441 R00X061Y049 PA14_MeOH
-11331 7441 R00X062Y049 PA14_MeOH
-10831 7441 R00X063Y049 PA14_MeOH
-10331 7441 R00X064Y049 PA14_MeOH
-9831 7441 R00X065Y049 PA14_MeOH
-9331 7441 R00X066Y049 PA14_MeOH
-8831 7441 R00X067Y049 PA14_MeOH
-8331 7441 R00X068Y049 PA14_MeOH
-7831 7441 R00X069Y049 PA14_MeOH
-7331 7441 R00X070Y049 PA14_MeOH
-6831 7441 R00X071Y049 PA14_MeOH
-6331 7441 R00X072Y049 PA14_MeOH
-5831 7441 R00X073Y049 PA14_MeOH
-5331 7441 R00X074Y049 PA14_MeOH
-4831 7441 R00X075Y049 PA14_MeOH
-4331 7441 R00X076Y049 PA14_MeOH
-3831 7441 R00X077Y049 PA14_MeOH
-3331 7441 R00X078Y049 PA14_MeOH
-2831 7441 R00X079Y049 PA14_MeOH
-2331 7441 R00X080Y049 PA14_MeOH
-1831 7441 R00X081Y049 PA14_MeOH
-24831 6941 R00X035Y050 PA14_MeOH
-24331 6941 R00X036Y050 PA14_MeOH
-23831 6941 R00X037Y050 PA14_MeOH
-23331 6941 R00X038Y050 PA14_MeOH
-22831 6941 R00X039Y050 PA14_MeOH
-22331 6941 R00X040Y050 PA14_MeOH
-21831 6941 R00X041Y050 PA14_MeOH
-21331 6941 R00X042Y050 PA14_MeOH
-20831 6941 R00X043Y050 PA14_MeOH
-20331 6941 R00X044Y050 PA14_MeOH
-19831 6941 R00X045Y050 PA14_MeOH
-19331 6941 R00X046Y050 PA14_MeOH
-18831 6941 R00X047Y050 PA14_MeOH
-18331 6941 R00X048Y050 PA14_MeOH
-17831 6941 R00X049Y050 PA14_MeOH
-17331 6941 R00X050Y050 PA14_MeOH
-16831 6941 R00X051Y050 PA14_MeOH
-16331 6941 R00X052Y050 PA14_MeOH
-15831 6941 R00X053Y050 PA14_MeOH
-15331 6941 R00X054Y050 PA14_MeOH
-14831 6941 R00X055Y050 PA14_MeOH
-14331 6941 R00X056Y050 PA14_MeOH
-13831 6941 R00X057Y050 PA14_MeOH
-13331 6941 R00X058Y050 PA14_MeOH
-12831 6941 R00X059Y050 PA14_MeOH
-12331 6941 R00X060Y050 PA14_MeOH
-11831 6941 R00X061Y050 PA14_MeOH
-11331 6941 R00X062Y050 PA14_MeOH
-10831 6941 R00X063Y050 PA14_MeOH
-10331 6941 R00X064Y050 PA14_MeOH
-9831 6941 R00X065Y050 PA14_MeOH
-9331 6941 R00X066Y050 PA14_MeOH
-8831 6941 R00X067Y050 PA14_MeOH
-8331 6941 R00X068Y050 PA14_MeOH
-7831 6941 R00X069Y050 PA14_MeOH
-7331 6941 R00X070Y050 PA14_MeOH
-6831 6941 R00X071Y050 PA14_MeOH
-6331 6941 R00X072Y050 PA14_MeOH
-5831 6941 R00X073Y050 PA14_MeOH
-5331 6941 R00X074Y050 PA14_MeOH
-4831 6941 R00X075Y050 PA14_MeOH
-4331 6941 R00X076Y050 PA14_MeOH
-3831 6941 R00X077Y050 PA14_MeOH
-3331 6941 R00X078Y050 PA14_MeOH
-2831 6941 R00X079Y050 PA14_MeOH
-2331 6941 R00X080Y050 PA14_MeOH
-1831 6941 R00X081Y050 PA14_MeOH
-24831 6441 R00X035Y051 PA14_MeOH
-24331 6441 R00X036Y051 PA14_MeOH
-23831 6441 R00X037Y051 PA14_MeOH
-23331 6441 R00X038Y051 PA14_MeOH
-22831 6441 R00X039Y051 PA14_MeOH
-22331 6441 R00X040Y051 PA14_MeOH
-21831 6441 R00X041Y051 PA14_MeOH
-21331 6441 R00X042Y051 PA14_MeOH
-20831 6441 R00X043Y051 PA14_MeOH
-20331 6441 R00X044Y051 PA14_MeOH
-19831 6441 R00X045Y051 PA14_MeOH
-19331 6441 R00X046Y051 PA14_MeOH
-18831 6441 R00X047Y051 PA14_MeOH
-18331 6441 R00X048Y051 PA14_MeOH
-17831 6441 R00X049Y051 PA14_MeOH
-17331 6441 R00X050Y051 PA14_MeOH
-16831 6441 R00X051Y051 PA14_MeOH
-16331 6441 R00X052Y051 PA14_MeOH
-15831 6441 R00X053Y051 PA14_MeOH
-15331 6441 R00X054Y051 PA14_MeOH
-14831 6441 R00X055Y051 PA14_MeOH
-14331 6441 R00X056Y051 PA14_MeOH
-13831 6441 R00X057Y051 PA14_MeOH
-13331 6441 R00X058Y051 PA14_MeOH
-12831 6441 R00X059Y051 PA14_MeOH
-12331 6441 R00X060Y051 PA14_MeOH
-11831 6441 R00X061Y051 PA14_MeOH
-11331 6441 R00X062Y051 PA14_MeOH
-10831 6441 R00X063Y051 PA14_MeOH
-10331 6441 R00X064Y051 PA14_MeOH
-9831 6441 R00X065Y051 PA14_MeOH
-9331 6441 R00X066Y051 PA14_MeOH
-8831 6441 R00X067Y051 PA14_MeOH
-8331 6441 R00X068Y051 PA14_MeOH
-7831 6441 R00X069Y051 PA14_MeOH
-7331 6441 R00X070Y051 PA14_MeOH
-6831 6441 R00X071Y051 PA14_MeOH
-6331 6441 R00X072Y051 PA14_MeOH
-5831 6441 R00X073Y051 PA14_MeOH
-5331 6441 R00X074Y051 PA14_MeOH
-4831 6441 R00X075Y051 PA14_MeOH
-4331 6441 R00X076Y051 PA14_MeOH
-3831 6441 R00X077Y051 PA14_MeOH
-3331 6441 R00X078Y051 PA14_MeOH
-2831 6441 R00X079Y051 PA14_MeOH
-2331 6441 R00X080Y051 PA14_MeOH
-1831 6441 R00X081Y051 PA14_MeOH
-1331 6441 R00X082Y051 PA14_MeOH
-24831 5941 R00X035Y052 PA14_MeOH
-24331 5941 R00X036Y052 PA14_MeOH
-23831 5941 R00X037Y052 PA14_MeOH
-23331 5941 R00X038Y052 PA14_MeOH
-22831 5941 R00X039Y052 PA14_MeOH
-22331 5941 R00X040Y052 PA14_MeOH
-21831 5941 R00X041Y052 PA14_MeOH
-21331 5941 R00X042Y052 PA14_MeOH
-20831 5941 R00X043Y052 PA14_MeOH
-20331 5941 R00X044Y052 PA14_MeOH
-19831 5941 R00X045Y052 PA14_MeOH
-19331 5941 R00X046Y052 PA14_MeOH
-18831 5941 R00X047Y052 PA14_MeOH
