# D:\LD-Cycling_2018-08-08_Edited\LD-Cycling_2018-08-08.txt generated by flexImaging 4.1.116.257 on 2019-09-09 17:15:19
# X-pos Y-pos spot-name region
-17542 6709 R00X105Y082 A
-17242 6709 R00X106Y082 A
-16942 6709 R00X107Y082 A
-16642 6709 R00X108Y082 A
-16342 6709 R00X109Y082 A
-18742 6409 R00X101Y083 A
-18442 6409 R00X102Y083 A
-18142 6409 R00X103Y083 A
-17842 6409 R00X104Y083 A
-17542 6409 R00X105Y083 A
-17242 6409 R00X106Y083 A
-16942 6409 R00X107Y083 A
-16642 6409 R00X108Y083 A
-16342 6409 R00X109Y083 A
-18742 6109 R00X101Y084 A
-18442 6109 R00X102Y084 A
-18142 6109 R00X103Y084 A
-17842 6109 R00X104Y084 A
-17542 6109 R00X105Y084 A
-17242 6109 R00X106Y084 A
-16942 6109 R00X107Y084 A
-16642 6109 R00X108Y084 A
-16342 6109 R00X109Y084 A
-18742 5809 R00X101Y085 A
-18442 5809 R00X102Y085 A
-18142 5809 R00X103Y085 A
-17842 5809 R00X104Y085 A
-17542 5809 R00X105Y085 A
-17242 5809 R00X106Y085 A
-16942 5809 R00X107Y085 A
-16642 5809 R00X108Y085 A
-16342 5809 R00X109Y085 A
-18742 5509 R00X101Y086 A
-18442 5509 R00X102Y086 A
-18142 5509 R00X103Y086 A
-17842 5509 R00X104Y086 A
-17542 5509 R00X105Y086 A
-17242 5509 R00X106Y086 A
-16942 5509 R00X107Y086 A
-16642 5509 R00X108Y086 A
-16342 5509 R00X109Y086 A
-18742 5209 R00X101Y087 A
-18442 5209 R00X102Y087 A
-18142 5209 R00X103Y087 A
-17842 5209 R00X104Y087 A
-17542 5209 R00X105Y087 A
-17242 5209 R00X106Y087 A
-16942 5209 R00X107Y087 A
-16642 5209 R00X108Y087 A
-16342 5209 R00X109Y087 A
-18742 4909 R00X101Y088 A
-18442 4909 R00X102Y088 A
-18142 4909 R00X103Y088 A
-17842 4909 R00X104Y088 A
-17542 4909 R00X105Y088 A
-17242 4909 R00X106Y088 A
-16942 4909 R00X107Y088 A
