# C:\Users\Gordon\Downloads\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21.txt generated by flexImaging 4.1.116.257 on 2020-03-21 16:13:02
# X-pos Y-pos spot-name region
-22179 13723 R00X085Y072 01
-21979 13723 R00X086Y072 01
-21779 13723 R00X087Y072 01
-21579 13723 R00X088Y072 01
-21379 13723 R00X089Y072 01
-21179 13723 R00X090Y072 01
-20979 13723 R00X091Y072 01
-20779 13723 R00X092Y072 01
-20579 13723 R00X093Y072 01
-20379 13723 R00X094Y072 01
-20179 13723 R00X095Y072 01
-19979 13723 R00X096Y072 01
-19779 13723 R00X097Y072 01
-19579 13723 R00X098Y072 01
-19379 13723 R00X099Y072 01
-19179 13723 R00X100Y072 01
-18979 13723 R00X101Y072 01
-18779 13723 R00X102Y072 01
-18579 13723 R00X103Y072 01
-18379 13723 R00X104Y072 01
-18179 13723 R00X105Y072 01
-17979 13723 R00X106Y072 01
-17779 13723 R00X107Y072 01
-17579 13723 R00X108Y072 01
-17379 13723 R00X109Y072 01
-17179 13723 R00X110Y072 01
-16979 13723 R00X111Y072 01
-16779 13723 R00X112Y072 01
-16579 13723 R00X113Y072 01
-16379 13723 R00X114Y072 01
-16179 13723 R00X115Y072 01
-15979 13723 R00X116Y072 01
-15779 13723 R00X117Y072 01
-15579 13723 R00X118Y072 01
-15379 13723 R00X119Y072 01
-15179 13723 R00X120Y072 01
-14979 13723 R00X121Y072 01
-14779 13723 R00X122Y072 01
-14579 13723 R00X123Y072 01
-14379 13723 R00X124Y072 01
-14179 13723 R00X125Y072 01
-13979 13723 R00X126Y072 01
-13779 13723 R00X127Y072 01
-13579 13723 R00X128Y072 01
-13379 13723 R00X129Y072 01
-13179 13723 R00X130Y072 01
-12979 13723 R00X131Y072 01
-12779 13723 R00X132Y072 01
-12579 13723 R00X133Y072 01
-12379 13723 R00X134Y072 01
-12179 13723 R00X135Y072 01
-11979 13723 R00X136Y072 01
-11779 13723 R00X137Y072 01
-11579 13723 R00X138Y072 01
-11379 13723 R00X139Y072 01
-11179 13723 R00X140Y072 01
-10979 13723 R00X141Y072 01
-10779 13723 R00X142Y072 01
-10579 13723 R00X143Y072 01
-10379 13723 R00X144Y072 01
-10179 13723 R00X145Y072 01
-9979 13723 R00X146Y072 01
-9779 13723 R00X147Y072 01
-9579 13723 R00X148Y072 01
-9379 13723 R00X149Y072 01
-9179 13723 R00X150Y072 01
-8979 13723 R00X151Y072 01
-8779 13723 R00X152Y072 01
-8579 13723 R00X153Y072 01
-8379 13723 R00X154Y072 01
-8179 13723 R00X155Y072 01
-7979 13723 R00X156Y072 01
-7779 13723 R00X157Y072 01
-7579 13723 R00X158Y072 01
-7379 13723 R00X159Y072 01
-7179 13723 R00X160Y072 01
-6979 13723 R00X161Y072 01
-6779 13723 R00X162Y072 01
-6579 13723 R00X163Y072 01
-6379 13723 R00X164Y072 01
-6179 13723 R00X165Y072 01
-5979 13723 R00X166Y072 01
-5779 13723 R00X167Y072 01
-5579 13723 R00X168Y072 01
-5379 13723 R00X169Y072 01
-5179 13723 R00X170Y072 01
-4979 13723 R00X171Y072 01
-4779 13723 R00X172Y072 01
-4579 13723 R00X173Y072 01
-4379 13723 R00X174Y072 01
-4179 13723 R00X175Y072 01
-3979 13723 R00X176Y072 01
-3779 13723 R00X177Y072 01
-3579 13723 R00X178Y072 01
-3379 13723 R00X179Y072 01
-3179 13723 R00X180Y072 01
-2979 13723 R00X181Y072 01
-2779 13723 R00X182Y072 01
-2579 13723 R00X183Y072 01
-2379 13723 R00X184Y072 01
-2179 13723 R00X185Y072 01
-1979 13723 R00X186Y072 01
-1779 13723 R00X187Y072 01
-1579 13723 R00X188Y072 01
-24579 13523 R00X073Y073 01
-24379 13523 R00X074Y073 01
-24179 13523 R00X075Y073 01
-23979 13523 R00X076Y073 01
-23779 13523 R00X077Y073 01
-23579 13523 R00X078Y073 01
-23379 13523 R00X079Y073 01
-23179 13523 R00X080Y073 01
-22979 13523 R00X081Y073 01
-22779 13523 R00X082Y073 01
-22579 13523 R00X083Y073 01
-22379 13523 R00X084Y073 01
-22179 13523 R00X085Y073 01
-21979 13523 R00X086Y073 01
-21779 13523 R00X087Y073 01
-21579 13523 R00X088Y073 01
-21379 13523 R00X089Y073 01
-21179 13523 R00X090Y073 01
-20979 13523 R00X091Y073 01
-20779 13523 R00X092Y073 01
-20579 13523 R00X093Y073 01
-20379 13523 R00X094Y073 01
-20179 13523 R00X095Y073 01
-19979 13523 R00X096Y073 01
-19779 13523 R00X097Y073 01
-19579 13523 R00X098Y073 01
-19379 13523 R00X099Y073 01
-19179 13523 R00X100Y073 01
-18979 13523 R00X101Y073 01
-18779 13523 R00X102Y073 01
-18579 13523 R00X103Y073 01
-18379 13523 R00X104Y073 01
-18179 13523 R00X105Y073 01
-17979 13523 R00X106Y073 01
-17779 13523 R00X107Y073 01
-17579 13523 R00X108Y073 01
-17379 13523 R00X109Y073 01
-17179 13523 R00X110Y073 01
-16979 13523 R00X111Y073 01
-16779 13523 R00X112Y073 01
-16579 13523 R00X113Y073 01
-16379 13523 R00X114Y073 01
-16179 13523 R00X115Y073 01
-15979 13523 R00X116Y073 01
-15779 13523 R00X117Y073 01
-15579 13523 R00X118Y073 01
-15379 13523 R00X119Y073 01
-15179 13523 R00X120Y073 01
-14979 13523 R00X121Y073 01
-14779 13523 R00X122Y073 01
-14579 13523 R00X123Y073 01
-14379 13523 R00X124Y073 01
-14179 13523 R00X125Y073 01
-13979 13523 R00X126Y073 01
-13779 13523 R00X127Y073 01
-13579 13523 R00X128Y073 01
-13379 13523 R00X129Y073 01
-13179 13523 R00X130Y073 01
-12979 13523 R00X131Y073 01
-12779 13523 R00X132Y073 01
-12579 13523 R00X133Y073 01
-12379 13523 R00X134Y073 01
-12179 13523 R00X135Y073 01
-11979 13523 R00X136Y073 01
-11779 13523 R00X137Y073 01
-11579 13523 R00X138Y073 01
-11379 13523 R00X139Y073 01
-11179 13523 R00X140Y073 01
-10979 13523 R00X141Y073 01
-10779 13523 R00X142Y073 01
-10579 13523 R00X143Y073 01
