# G:\vitek_sdgmm_preprint\PA14_TLCA_2 DAYS_2016-06-09.txt generated by flexImaging 4.1.116.257 on 2019-08-01 10:50:31
# X-pos Y-pos spot-name region
-22276 9416 R00X019Y022 PA14
-21776 9416 R00X020Y022 PA14
-21276 9416 R00X021Y022 PA14
-20776 9416 R00X022Y022 PA14
-20276 9416 R00X023Y022 PA14
-19776 9416 R00X024Y022 PA14
-19276 9416 R00X025Y022 PA14
-18776 9416 R00X026Y022 PA14
-18276 9416 R00X027Y022 PA14
-17776 9416 R00X028Y022 PA14
-17276 9416 R00X029Y022 PA14
-16776 9416 R00X030Y022 PA14
-16276 9416 R00X031Y022 PA14
-15776 9416 R00X032Y022 PA14
-15276 9416 R00X033Y022 PA14
-14776 9416 R00X034Y022 PA14
-14276 9416 R00X035Y022 PA14
-13776 9416 R00X036Y022 PA14
-13276 9416 R00X037Y022 PA14
-12776 9416 R00X038Y022 PA14
-12276 9416 R00X039Y022 PA14
-11776 9416 R00X040Y022 PA14
-11276 9416 R00X041Y022 PA14
-10776 9416 R00X042Y022 PA14
-10276 9416 R00X043Y022 PA14
-9776 9416 R00X044Y022 PA14
-9276 9416 R00X045Y022 PA14
-8776 9416 R00X046Y022 PA14
-8276 9416 R00X047Y022 PA14
-7776 9416 R00X048Y022 PA14
-7276 9416 R00X049Y022 PA14
-6776 9416 R00X050Y022 PA14
-6276 9416 R00X051Y022 PA14
-5776 9416 R00X052Y022 PA14
-5276 9416 R00X053Y022 PA14
-4776 9416 R00X054Y022 PA14
-4276 9416 R00X055Y022 PA14
-3776 9416 R00X056Y022 PA14
-3276 9416 R00X057Y022 PA14
-2776 9416 R00X058Y022 PA14
-2276 9416 R00X059Y022 PA14
-1776 9416 R00X060Y022 PA14
-1276 9416 R00X061Y022 PA14
-776 9416 R00X062Y022 PA14
-23776 8916 R00X016Y023 PA14
-23276 8916 R00X017Y023 PA14
-22776 8916 R00X018Y023 PA14
-22276 8916 R00X019Y023 PA14
-21776 8916 R00X020Y023 PA14
-21276 8916 R00X021Y023 PA14
-20776 8916 R00X022Y023 PA14
-20276 8916 R00X023Y023 PA14
-19776 8916 R00X024Y023 PA14
-19276 8916 R00X025Y023 PA14
-18776 8916 R00X026Y023 PA14
-18276 8916 R00X027Y023 PA14
-17776 8916 R00X028Y023 PA14
-17276 8916 R00X029Y023 PA14
-16776 8916 R00X030Y023 PA14
-16276 8916 R00X031Y023 PA14
-15776 8916 R00X032Y023 PA14
-15276 8916 R00X033Y023 PA14
-14776 8916 R00X034Y023 PA14
-14276 8916 R00X035Y023 PA14
