# E:\vitek_sdgmm_preprint\pseudomonas\imzml\PA14_TLCA_2019-05-06.txt generated by flexImaging 4.1.116.257 on 2019-11-22 10:46:21
# X-pos Y-pos spot-name region
-20297 11748 R00X073Y054 MeOH
-19797 11748 R00X074Y054 MeOH
-19297 11748 R00X075Y054 MeOH
-18797 11748 R00X076Y054 MeOH
-18297 11748 R00X077Y054 MeOH
-17797 11748 R00X078Y054 MeOH
-17297 11748 R00X079Y054 MeOH
-16797 11748 R00X080Y054 MeOH
-16297 11748 R00X081Y054 MeOH
-15797 11748 R00X082Y054 MeOH
-15297 11748 R00X083Y054 MeOH
-14797 11748 R00X084Y054 MeOH
-14297 11748 R00X085Y054 MeOH
-13797 11748 R00X086Y054 MeOH
-13297 11748 R00X087Y054 MeOH
-12797 11748 R00X088Y054 MeOH
-12297 11748 R00X089Y054 MeOH
-11797 11748 R00X090Y054 MeOH
-11297 11748 R00X091Y054 MeOH
-10797 11748 R00X092Y054 MeOH
-10297 11748 R00X093Y054 MeOH
-9797 11748 R00X094Y054 MeOH
-9297 11748 R00X095Y054 MeOH
-8797 11748 R00X096Y054 MeOH
-8297 11748 R00X097Y054 MeOH
-7797 11748 R00X098Y054 MeOH
-7297 11748 R00X099Y054 MeOH
-6797 11748 R00X100Y054 MeOH
-6297 11748 R00X101Y054 MeOH
-5797 11748 R00X102Y054 MeOH
-5297 11748 R00X103Y054 MeOH
-4797 11748 R00X104Y054 MeOH
-4297 11748 R00X105Y054 MeOH
-3797 11748 R00X106Y054 MeOH
-3297 11748 R00X107Y054 MeOH
-2797 11748 R00X108Y054 MeOH
-2297 11748 R00X109Y054 MeOH
-1797 11748 R00X110Y054 MeOH
-1297 11748 R00X111Y054 MeOH
-797 11748 R00X112Y054 MeOH
-24797 11248 R00X064Y055 MeOH
-24297 11248 R00X065Y055 MeOH
-23797 11248 R00X066Y055 MeOH
-23297 11248 R00X067Y055 MeOH
-22797 11248 R00X068Y055 MeOH
-22297 11248 R00X069Y055 MeOH
-21797 11248 R00X070Y055 MeOH
-21297 11248 R00X071Y055 MeOH
-20797 11248 R00X072Y055 MeOH
-20297 11248 R00X073Y055 MeOH
-19797 11248 R00X074Y055 MeOH
-19297 11248 R00X075Y055 MeOH
-18797 11248 R00X076Y055 MeOH
-18297 11248 R00X077Y055 MeOH
-17797 11248 R00X078Y055 MeOH
-17297 11248 R00X079Y055 MeOH
-16797 11248 R00X080Y055 MeOH
-16297 11248 R00X081Y055 MeOH
-15797 11248 R00X082Y055 MeOH
-15297 11248 R00X083Y055 MeOH
-14797 11248 R00X084Y055 MeOH
-14297 11248 R00X085Y055 MeOH
-13797 11248 R00X086Y055 MeOH
-13297 11248 R00X087Y055 MeOH
-12797 11248 R00X088Y055 MeOH
-12297 11248 R00X089Y055 MeOH
-11797 11248 R00X090Y055 MeOH
-11297 11248 R00X091Y055 MeOH
-10797 11248 R00X092Y055 MeOH
-10297 11248 R00X093Y055 MeOH
-9797 11248 R00X094Y055 MeOH
-9297 11248 R00X095Y055 MeOH
-8797 11248 R00X096Y055 MeOH
-8297 11248 R00X097Y055 MeOH
-7797 11248 R00X098Y055 MeOH
-7297 11248 R00X099Y055 MeOH
-6797 11248 R00X100Y055 MeOH
-6297 11248 R00X101Y055 MeOH
-5797 11248 R00X102Y055 MeOH
-5297 11248 R00X103Y055 MeOH
-4797 11248 R00X104Y055 MeOH
-4297 11248 R00X105Y055 MeOH
-3797 11248 R00X106Y055 MeOH
-3297 11248 R00X107Y055 MeOH
-2797 11248 R00X108Y055 MeOH
-2297 11248 R00X109Y055 MeOH
-1797 11248 R00X110Y055 MeOH
-1297 11248 R00X111Y055 MeOH
-797 11248 R00X112Y055 MeOH
-24797 10748 R00X064Y056 MeOH
-24297 10748 R00X065Y056 MeOH
-23797 10748 R00X066Y056 MeOH
-23297 10748 R00X067Y056 MeOH
-22797 10748 R00X068Y056 MeOH
-22297 10748 R00X069Y056 MeOH
-21797 10748 R00X070Y056 MeOH
-21297 10748 R00X071Y056 MeOH
-20797 10748 R00X072Y056 MeOH
-20297 10748 R00X073Y056 MeOH
-19797 10748 R00X074Y056 MeOH
-19297 10748 R00X075Y056 MeOH
-18797 10748 R00X076Y056 MeOH
-18297 10748 R00X077Y056 MeOH
-17797 10748 R00X078Y056 MeOH
-17297 10748 R00X079Y056 MeOH
-16797 10748 R00X080Y056 MeOH
-16297 10748 R00X081Y056 MeOH
-15797 10748 R00X082Y056 MeOH
-15297 10748 R00X083Y056 MeOH
-14797 10748 R00X084Y056 MeOH
-14297 10748 R00X085Y056 MeOH
-13797 10748 R00X086Y056 MeOH
-13297 10748 R00X087Y056 MeOH
-12797 10748 R00X088Y056 MeOH
-12297 10748 R00X089Y056 MeOH
-11797 10748 R00X090Y056 MeOH
-11297 10748 R00X091Y056 MeOH
-10797 10748 R00X092Y056 MeOH
-10297 10748 R00X093Y056 MeOH
-9797 10748 R00X094Y056 MeOH
-9297 10748 R00X095Y056 MeOH
-8797 10748 R00X096Y056 MeOH
-8297 10748 R00X097Y056 MeOH
-7797 10748 R00X098Y056 MeOH
-7297 10748 R00X099Y056 MeOH
-6797 10748 R00X100Y056 MeOH
-6297 10748 R00X101Y056 MeOH
-5797 10748 R00X102Y056 MeOH
-5297 10748 R00X103Y056 MeOH
-4797 10748 R00X104Y056 MeOH
-4297 10748 R00X105Y056 MeOH
-3797 10748 R00X106Y056 MeOH
-3297 10748 R00X107Y056 MeOH
-2797 10748 R00X108Y056 MeOH
-2297 10748 R00X109Y056 MeOH
-1797 10748 R00X110Y056 MeOH
-1297 10748 R00X111Y056 MeOH
-797 10748 R00X112Y056 MeOH
-24797 10248 R00X064Y057 MeOH
-24297 10248 R00X065Y057 MeOH
-23797 10248 R00X066Y057 MeOH
-23297 10248 R00X067Y057 MeOH
-22797 10248 R00X068Y057 MeOH
-22297 10248 R00X069Y057 MeOH
-21797 10248 R00X070Y057 MeOH
-21297 10248 R00X071Y057 MeOH
-20797 10248 R00X072Y057 MeOH
-20297 10248 R00X073Y057 MeOH
-19797 10248 R00X074Y057 MeOH
-19297 10248 R00X075Y057 MeOH
-18797 10248 R00X076Y057 MeOH
-18297 10248 R00X077Y057 MeOH
-17797 10248 R00X078Y057 MeOH
-17297 10248 R00X079Y057 MeOH
-16797 10248 R00X080Y057 MeOH
-16297 10248 R00X081Y057 MeOH
-15797 10248 R00X082Y057 MeOH
-15297 10248 R00X083Y057 MeOH
-14797 10248 R00X084Y057 MeOH
-14297 10248 R00X085Y057 MeOH
-13797 10248 R00X086Y057 MeOH
-13297 10248 R00X087Y057 MeOH
-12797 10248 R00X088Y057 MeOH
-12297 10248 R00X089Y057 MeOH
-11797 10248 R00X090Y057 MeOH
-11297 10248 R00X091Y057 MeOH
-10797 10248 R00X092Y057 MeOH
-10297 10248 R00X093Y057 MeOH
-9797 10248 R00X094Y057 MeOH
-9297 10248 R00X095Y057 MeOH
-8797 10248 R00X096Y057 MeOH
-8297 10248 R00X097Y057 MeOH
-7797 10248 R00X098Y057 MeOH
-7297 10248 R00X099Y057 MeOH
-6797 10248 R00X100Y057 MeOH
-6297 10248 R00X101Y057 MeOH
-5797 10248 R00X102Y057 MeOH
-5297 10248 R00X103Y057 MeOH
-4797 10248 R00X104Y057 MeOH
-4297 10248 R00X105Y057 MeOH
-3797 10248 R00X106Y057 MeOH
-3297 10248 R00X107Y057 MeOH
-2797 10248 R00X108Y057 MeOH
-2297 10248 R00X109Y057 MeOH
-1797 10248 R00X110Y057 MeOH
-1297 10248 R00X111Y057 MeOH
-797 10248 R00X112Y057 MeOH
-24797 9748 R00X064Y058 MeOH
-24297 9748 R00X065Y058 MeOH
-23797 9748 R00X066Y058 MeOH
-23297 9748 R00X067Y058 MeOH
-22797 9748 R00X068Y058 MeOH
-22297 9748 R00X069Y058 MeOH
-21797 9748 R00X070Y058 MeOH
-21297 9748 R00X071Y058 MeOH
-20797 9748 R00X072Y058 MeOH
-20297 9748 R00X073Y058 MeOH
-19797 9748 R00X074Y058 MeOH
-19297 9748 R00X075Y058 MeOH
-18797 9748 R00X076Y058 MeOH
-18297 9748 R00X077Y058 MeOH
-17797 9748 R00X078Y058 MeOH
-17297 9748 R00X079Y058 MeOH
-16797 9748 R00X080Y058 MeOH
-16297 9748 R00X081Y058 MeOH
-15797 9748 R00X082Y058 MeOH
-15297 9748 R00X083Y058 MeOH
-14797 9748 R00X084Y058 MeOH
-14297 9748 R00X085Y058 MeOH
-13797 9748 R00X086Y058 MeOH
-13297 9748 R00X087Y058 MeOH
-12797 9748 R00X088Y058 MeOH
-12297 9748 R00X089Y058 MeOH
-11797 9748 R00X090Y058 MeOH
-11297 9748 R00X091Y058 MeOH
-10797 9748 R00X092Y058 MeOH
-10297 9748 R00X093Y058 MeOH
-9797 9748 R00X094Y058 MeOH
